Customer_ID,Age,Gender,City,State,Occupation,Account_Type,Account_Balance,Monthly_Income,Credit_Score,Tenure_Years,Number_of_Products,Loan_Status,Loan_Amount,Loan_Tenure,EMI,Monthly_Expenses,Transaction_Count,Transaction_Amount,Average_Transaction_Value,Online_Banking_Usage,Mobile_Banking_Usage,ATM_Usage,Branch_Visits,Credit_Card_Usage,Debit_Card_Usage,Missed_Payments,Late_Payments,Existing_Loans,Debt_to_Income_Ratio,Customer_Satisfaction,Complaints,Support_Calls,Last_Transaction_Date,Churn_Status,Default_Status,Risk_Label,Days_Since_Transaction
CUST001777,21.0,Female,Rohini,Delhi,Self-Employed,Savings,310732,86339.0,538.0,2,3,None,0,0,0,72162,20,17780,889,1,1,7,4,0,1,1,0,0,0.0,3.9,1,1,2024-12-22,0,0,Medium,9
CUST001778,40.0,Male,Lucknow,Uttar Pradesh,Self-Employed,Nri,120117,73523.0,556.0,5,4,Active,1521895,240,6341,41644,22,16831,765,1,1,7,9,1,1,8,9,1,0.086,4.0,0,1,2024-12-20,0,0,High,11
CUST001779,24.0,Female,Vadodara,Gujarat,Salaried,Current,523219,129804.0,596.0,4,3,Active,1674557,48,34886,76827,13,44517,3424,0,1,13,8,1,1,1,1,2,0.269,5.0,0,2,2024-12-27,0,0,Low,4
CUST001780,55.0,Male,Mangalore,Karnataka,Salaried,Current,213352,41479.0,620.0,2,1,Closed,612335,48,12756,21693,17,60354,3550,1,0,16,2,1,1,0,0,1,0.308,4.0,0,0,2024-12-30,0,0,Low,1
CUST001781,47.0,Male,Hubli,Karnataka,Salaried,Nri,249579,72068.0,556.0,1,2,Active,1004150,180,5578,49337,18,33514,1861,1,1,13,2,0,1,0,0,1,0.077,4.2,0,1,2024-11-21,0,0,Medium,40
CUST001782,39.0,Male,Varanasi,Uttar Pradesh,Professional,Current,195445,81574.0,492.0,0,2,Closed,923899,240,3849,59094,16,50391,3149,1,0,15,8,1,0,10,10,1,0.047,3.1,0,0,2024-11-23,0,0,High,38
CUST001783,18.0,Other,Pune,Maharashtra,Salaried,Salary,305240,77217.0,553.0,0,1,None,0,0,0,54653,28,90095,3217,1,0,5,8,1,1,1,0,0,0.0,2.4,3,6,2024-12-08,1,0,Medium,23
CUST001784,26.0,Female,Mysore,Karnataka,Self-Employed,Savings,568498,88403.0,590.0,3,2,Npa,400161,120,3334,28933,23,29359,1276,1,0,5,5,1,1,11,15,2,0.038,3.3,0,2,2024-12-17,1,1,High,14
CUST001785,46.0,Female,Guntur,Andhra Pradesh,Homemaker,Savings,131192,19781.0,395.0,6,3,Active,395170,240,1646,12152,19,8341,439,1,0,5,1,1,1,8,9,3,0.083,3.4,0,3,2024-12-25,0,0,High,6
CUST001786,52.0,Male,Rohini,Delhi,Student,Savings,4874,8923.0,486.0,1,2,None,0,0,0,6746,13,2117,162,1,1,9,9,0,1,3,3,0,0.0,3.3,1,3,2024-12-03,0,0,High,28
CUST001787,51.0,Male,Pune,Maharashtra,Professional,Salary,65795,78580.0,566.0,4,1,Npa,1026183,120,8551,50086,24,79533,3313,1,1,1,5,0,1,6,3,2,0.109,4.4,1,2,2024-12-11,0,0,High,20
CUST001788,18.0,Male,Mumbai,Maharashtra,Professional,Savings,425555,57667.0,496.0,1,3,None,0,0,0,48754,20,31350,1567,1,1,8,9,1,1,8,4,0,0.0,2.4,2,3,2024-12-01,1,0,High,30
CUST001789,41.0,Male,Amritsar,Punjab,Homemaker,Savings,51105,23141.0,535.0,0,2,None,0,0,0,7433,22,14353,652,1,1,7,7,1,1,1,1,0,0.0,4.4,1,4,2024-12-14,0,0,Medium,17
CUST001790,50.0,Male,Faridabad,Haryana,Professional,Salary,103796,29260.0,501.0,6,2,None,0,0,0,21535,22,17196,781,1,1,16,9,1,1,7,7,0,0.0,3.7,2,4,2024-12-14,0,1,High,17
CUST001791,18.0,Female,Jaipur,Rajasthan,Self-Employed,Savings,69197,51518.0,578.0,10,1,Active,1147208,84,13657,18884,20,64054,3202,1,1,6,3,1,1,4,4,2,0.265,3.1,0,1,2024-12-25,0,0,High,6
CUST001792,37.0,Female,Mysore,Karnataka,Salaried,Current,237593,78962.0,555.0,4,3,None,0,0,0,25053,24,40584,1691,1,1,14,0,0,1,3,3,0,0.0,2.1,4,4,2024-12-31,1,0,High,0
CUST001793,41.0,Female,Coimbatore,Tamil Nadu,Salaried,Savings,485609,78210.0,447.0,2,1,Closed,1796794,48,37433,51508,24,94176,3924,1,1,8,2,1,1,8,6,2,0.479,3.3,1,1,2024-11-20,0,0,High,41
CUST001794,34.0,Male,Chennai,Tamil Nadu,Self-Employed,Savings,30609,34108.0,571.0,4,3,Active,587333,12,48944,13791,15,13239,882,1,1,1,4,0,1,6,6,2,1.435,5.0,0,1,2024-12-24,0,0,High,7
CUST001795,18.0,Male,Visakhapatnam,Andhra Pradesh,Salaried,Savings,268240,69442.0,578.0,6,3,Npa,402462,60,6707,29987,22,41093,1867,1,1,7,6,0,1,3,4,1,0.097,1.9,7,10,2024-12-22,0,0,High,9
CUST001796,34.0,Male,Varanasi,Uttar Pradesh,Salaried,Salary,178340,34843.0,525.0,3,1,Closed,807218,24,33634,25953,10,30474,3047,1,0,4,8,0,1,1,0,4,0.965,3.4,0,2,2024-11-12,0,1,High,49
CUST001797,34.0,Male,Guntur,Andhra Pradesh,Salaried,Savings,125232,47276.0,423.0,5,2,None,0,0,0,38433,15,18379,1225,0,1,17,4,0,1,3,2,0,0.0,2.8,1,1,2024-12-14,0,0,High,17
CUST001798,36.0,Female,Salem,Tamil Nadu,Self-Employed,Savings,588008,88302.0,610.0,4,5,Closed,2107816,84,25093,30000,13,43897,3376,0,1,14,0,1,1,1,1,3,0.284,3.3,0,2,2024-12-28,0,0,Low,3
CUST001799,31.0,Female,Hyderabad,Telangana,Salaried,Current,19642,37236.0,464.0,0,2,Active,609767,180,3387,25029,21,18880,899,1,1,1,1,0,1,2,1,1,0.091,3.0,0,0,2024-12-09,0,1,High,22
CUST001800,32.0,Male,Dwarka,Delhi,Salaried,Savings,360465,97329.0,535.0,2,3,Active,1908044,180,10600,46757,23,110887,4821,1,1,19,7,1,1,3,1,2,0.109,3.2,0,0,2024-12-18,0,0,High,13
CUST001801,37.0,Male,New Delhi,Delhi,Business Owner,Savings,916265,132987.0,545.0,6,4,Active,1113469,12,92789,58031,26,78561,3021,1,0,9,4,0,1,4,2,4,0.698,3.5,0,2,2024-12-26,0,0,High,5
CUST001802,43.0,Female,Kanpur,Uttar Pradesh,Salaried,Savings,90992,66182.0,464.0,2,4,None,0,0,0,23718,11,24120,2192,1,1,16,9,1,1,5,6,0,0.0,4.0,0,3,2024-10-12,0,0,Medium,80
CUST001803,34.0,Male,Rajkot,Gujarat,Self-Employed,Salary,194019,100010.0,560.0,1,2,Active,304645,84,3626,60005,13,48197,3707,1,1,6,5,1,1,2,1,1,0.036,3.7,2,4,2024-12-27,0,0,Medium,4
CUST001804,33.0,Male,Thrissur,Kerala,Salaried,Salary,425172,78533.0,560.0,0,4,Npa,1514890,180,8416,57094,18,115871,6437,0,1,18,6,1,1,1,1,1,0.107,3.3,0,2,2024-12-16,1,0,Medium,15
CUST001805,39.0,Female,Noida,Delhi,Business Owner,Savings,473021,165468.0,604.0,1,2,None,0,0,0,139782,14,42770,3055,1,1,9,0,1,1,0,0,0,0.0,2.5,3,5,2024-11-26,0,0,Low,35
CUST001806,18.0,Female,Amritsar,Punjab,Retired,Current,54243,23060.0,495.0,5,4,Active,100488,240,418,8094,16,15783,986,1,1,2,3,0,1,3,3,1,0.018,2.8,5,8,2024-12-07,0,0,High,24
CUST001807,43.0,Male,Rohini,Delhi,Salaried,Savings,155725,35267.0,490.0,1,3,None,0,0,0,23035,20,11959,597,1,1,7,1,1,1,0,0,0,0.0,5.0,0,3,2024-12-27,0,1,High,4
CUST001808,37.0,Female,Madurai,Tamil Nadu,Professional,Savings,421296,80390.0,641.0,4,3,Closed,754420,240,3143,49174,22,26602,1209,1,1,11,6,0,1,0,0,1,0.039,3.7,0,0,2024-12-03,0,0,Low,28
CUST001809,38.0,Female,Madurai,Tamil Nadu,Retired,Savings,212642,36268.0,542.0,1,3,Npa,857406,84,10207,20359,15,32919,2194,1,1,1,9,0,1,10,7,2,0.281,2.3,5,5,2024-12-19,0,1,High,12
CUST001810,49.0,Male,Mumbai,Maharashtra,Homemaker,Salary,40253,11959.0,473.0,3,3,None,0,0,0,6193,9,17802,1978,0,1,15,3,1,1,4,2,0,0.0,3.5,0,0,2024-12-20,0,0,High,11
CUST001811,18.0,Male,Hyderabad,Telangana,Retired,Salary,186296,37876.0,541.0,1,1,Active,481919,36,13386,19071,19,31714,1669,1,1,16,7,1,1,2,2,1,0.353,3.9,1,4,2024-12-15,0,0,Medium,16
CUST001812,18.0,Female,Pune,Maharashtra,Self-Employed,Current,557545,75503.0,555.0,5,2,None,0,0,0,59307,17,43120,2536,1,0,5,6,1,1,3,2,0,0.0,1.0,4,5,2024-12-30,1,0,Medium,1
CUST001813,41.0,Female,Chennai,Tamil Nadu,Salaried,Savings,390136,51142.0,578.0,4,1,None,0,0,0,41456,23,40804,1774,0,0,19,6,1,1,3,3,0,0.0,5.0,0,2,2024-12-03,0,0,High,28
CUST001814,37.0,Male,Mysore,Karnataka,Salaried,Current,295596,56370.0,539.0,7,1,Closed,634764,84,7556,38934,13,13399,1030,1,1,5,7,1,0,6,4,3,0.134,3.5,0,1,2024-10-13,1,0,High,79
CUST001815,40.0,Male,Asansol,West Bengal,Salaried,Savings,255970,56451.0,506.0,3,2,None,0,0,0,37712,13,62491,4807,1,0,15,2,1,1,3,3,0,0.0,3.0,1,3,2024-12-28,1,1,High,3
CUST001816,32.0,Female,Amritsar,Punjab,Self-Employed,Savings,470633,77558.0,465.0,5,2,Active,311847,180,1732,31375,11,41303,3754,1,0,2,6,0,1,9,7,3,0.022,4.2,0,0,2024-11-13,0,1,High,48
CUST001817,45.0,Male,Visakhapatnam,Andhra Pradesh,Homemaker,Salary,197171,26958.0,501.0,11,2,None,0,0,0,14560,19,26247,1381,1,1,3,6,0,1,1,1,0,0.0,1.0,4,5,2024-12-15,0,0,Medium,16
CUST001818,49.0,Male,Salem,Tamil Nadu,Salaried,Nri,379470,173453.0,511.0,7,3,Active,3368510,48,70177,75913,11,55980,5089,0,0,10,8,0,1,1,0,1,0.405,4.6,0,0,2024-11-25,0,0,High,36
CUST001819,43.0,Male,Noida,Delhi,Self-Employed,Nri,229143,69548.0,570.0,0,2,None,0,0,0,22060,21,40538,1930,0,1,12,5,1,1,0,0,0,0.0,4.1,0,1,2024-12-24,0,0,Medium,7
CUST001820,34.0,Male,Mysore,Karnataka,Student,Current,6181,9274.0,418.0,17,3,None,0,0,0,5000,17,12151,714,1,0,14,2,0,1,1,1,0,0.0,4.4,0,2,2024-11-16,0,1,High,45
CUST001821,18.0,Female,Jalandhar,Punjab,Salaried,Current,198968,25658.0,487.0,0,3,Active,607313,60,10121,11253,17,7034,413,1,1,7,4,1,1,6,5,1,0.394,3.7,1,2,2024-12-29,0,1,High,2
CUST001822,47.0,Female,Mumbai,Maharashtra,Salaried,Savings,207687,31316.0,580.0,7,3,None,0,0,0,24614,23,32959,1433,0,1,17,8,0,1,2,2,0,0.0,3.0,1,1,2024-12-26,0,0,Medium,5
CUST001823,52.0,Male,Gurugram,Haryana,Salaried,Salary,43636,40625.0,531.0,3,3,Npa,688373,120,5736,24520,11,11660,1060,0,1,16,3,0,1,3,3,2,0.141,3.4,1,4,2024-12-31,0,0,High,0
CUST001824,45.0,Female,Guntur,Andhra Pradesh,Salaried,Savings,508533,72465.0,552.0,7,2,Npa,717196,48,14941,26553,21,17841,849,1,1,1,5,1,1,1,1,2,0.206,3.7,1,3,2024-12-23,0,0,Medium,8
CUST001825,27.0,Male,Kolkata,West Bengal,Self-Employed,Savings,322217,55503.0,558.0,2,3,Active,706925,24,29455,20886,13,67233,5171,0,1,13,2,1,1,3,3,2,0.531,2.0,1,3,2024-12-04,0,0,High,27
CUST001826,46.0,Male,Guntur,Andhra Pradesh,Self-Employed,Savings,533121,76483.0,589.0,3,2,Active,829096,240,3454,31167,16,85503,5343,1,1,4,5,0,1,6,7,1,0.045,5.0,2,2,2024-12-28,1,0,High,3
CUST001827,48.0,Male,Madurai,Tamil Nadu,Self-Employed,Salary,333846,48500.0,608.0,0,3,Closed,185797,180,1032,38090,24,27475,1144,0,1,19,1,0,1,0,0,1,0.021,3.3,0,2,2024-11-29,0,0,Low,32
CUST001828,56.0,Female,Salem,Tamil Nadu,Salaried,Savings,155491,65990.0,596.0,2,3,Active,1378826,48,28725,49609,20,14237,711,1,1,18,0,0,1,6,8,2,0.435,3.5,0,2,2024-12-14,0,0,High,17
CUST001829,27.0,Female,Noida,Delhi,Business Owner,Salary,457206,170112.0,611.0,0,4,Active,3353294,240,13972,63191,22,193583,8799,1,0,16,6,1,1,3,3,4,0.082,2.3,5,8,2024-12-15,0,0,High,16
CUST001830,35.0,Female,Mysore,Karnataka,Salaried,Current,142168,46826.0,416.0,2,4,Closed,199771,84,2378,29533,13,61521,4732,1,1,9,0,0,1,5,3,2,0.051,4.0,1,1,2024-12-21,0,1,High,10
CUST001831,46.0,Male,Asansol,West Bengal,Self-Employed,Savings,442138,77353.0,573.0,0,2,None,0,0,0,47972,24,98142,4089,1,1,10,7,1,1,5,3,0,0.0,3.3,0,2,2024-11-27,0,0,High,34
CUST001832,38.0,Male,Agra,Uttar Pradesh,Salaried,Salary,251304,46116.0,636.0,12,2,Active,474243,84,5645,28195,21,62585,2980,1,1,13,9,0,1,0,0,1,0.122,3.3,1,4,2024-11-23,0,0,Low,38
CUST001833,24.0,Male,Kochi,Kerala,Professional,Salary,228755,54985.0,567.0,0,2,None,0,0,0,31963,18,21139,1174,1,1,19,5,1,1,5,6,0,0.0,3.6,0,1,2024-12-21,0,1,High,10
CUST001834,42.0,Female,Thiruvananthapuram,Kerala,Business Owner,Savings,686159,149750.0,650.0,0,3,Closed,1196804,84,14247,62173,22,56613,2573,0,1,16,9,0,1,1,1,2,0.095,2.7,6,6,2024-12-27,0,0,Low,4
CUST001835,44.0,Male,Hubli,Karnataka,Salaried,Savings,251818,64873.0,510.0,10,2,Npa,320379,36,8899,29366,19,19518,1027,1,1,17,5,1,1,5,7,1,0.137,2.7,1,2,2024-11-02,0,0,Medium,59
CUST001836,39.0,Female,Mysore,Karnataka,Business Owner,Current,446851,152151.0,586.0,2,3,Active,930485,60,15508,49075,12,148297,12358,0,1,14,2,0,1,5,4,2,0.102,2.4,3,3,2024-12-23,0,0,High,8
CUST001837,40.0,Female,Noida,Delhi,Self-Employed,Savings,629240,95259.0,597.0,5,3,None,0,0,0,45388,24,29445,1226,1,1,3,3,0,0,1,1,0,0.0,2.8,3,4,2024-12-08,0,0,Medium,23
CUST001838,34.0,Male,Nagpur,Maharashtra,Retired,Savings,129949,27158.0,550.0,13,2,None,0,0,0,22034,15,25779,1718,1,1,9,9,1,1,9,8,0,0.0,4.2,2,2,2024-12-31,0,0,High,0
CUST001839,55.0,Male,Jodhpur,Rajasthan,Student,Salary,69838,11188.0,581.0,1,2,None,0,0,0,7685,25,14912,596,1,0,12,5,0,1,0,0,0,0.0,1.5,4,4,2024-12-30,0,0,Medium,1
CUST001840,27.0,Male,Kolkata,West Bengal,Salaried,Savings,83115,49076.0,460.0,11,1,Active,707066,12,58922,34001,18,20324,1129,0,0,9,8,1,1,3,3,1,1.201,2.7,1,4,2024-12-18,0,0,High,13
CUST001841,30.0,Female,Durgapur,West Bengal,Self-Employed,Savings,175351,74627.0,496.0,1,3,None,0,0,0,37972,16,41580,2598,0,1,14,8,0,1,6,7,0,0.0,3.2,0,0,2024-12-19,0,0,High,12
CUST001842,38.0,Other,Agra,Uttar Pradesh,Salaried,Savings,184233,52030.0,462.0,9,4,Active,1101706,120,9180,28841,13,36090,2776,1,1,2,5,0,1,0,0,2,0.176,4.6,1,2,2024-12-26,0,0,Medium,5
CUST001843,48.0,Male,Warangal,Telangana,Professional,Savings,206596,94648.0,585.0,4,1,None,0,0,0,34017,15,27819,1854,0,0,19,7,0,0,1,1,0,0.0,4.1,1,1,2024-12-19,0,0,Medium,12
CUST001844,20.0,Other,Surat,Gujarat,Salaried,Savings,209299,41226.0,507.0,18,4,None,0,0,0,30300,21,19721,939,1,0,4,4,1,1,1,0,0,0.0,3.7,0,0,2024-12-30,0,0,Medium,1
CUST001845,22.0,Male,Gwalior,Madhya Pradesh,Self-Employed,Savings,252428,43092.0,509.0,7,1,Npa,339819,120,2831,33456,15,43007,2867,1,1,14,1,0,1,4,5,1,0.066,2.6,0,3,2024-12-25,0,1,High,6
CUST001846,18.0,Male,Nellore,Andhra Pradesh,Retired,Salary,45947,20857.0,465.0,0,1,None,0,0,0,7242,14,23105,1650,0,1,17,4,1,0,10,7,0,0.0,4.8,0,1,2024-10-27,0,0,High,65
CUST001847,38.0,Female,Durgapur,West Bengal,Salaried,Salary,38852,59321.5,495.0,6,4,None,0,0,0,39234,15,50619,3374,1,1,13,4,1,1,8,10,0,0.0,4.9,0,2,2024-11-19,0,1,High,42
CUST001848,24.0,Female,Mumbai,Maharashtra,Retired,Savings,148917,29490.0,516.0,4,4,Active,629254,48,13109,11209,25,43008,1720,1,1,18,1,1,1,3,4,2,0.445,4.2,0,2,2024-12-17,0,0,High,14
CUST001849,33.0,Male,Khammam,Telangana,Salaried,Salary,354787,45146.0,598.0,2,1,None,0,0,0,17643,17,56182,3304,1,1,6,5,0,1,1,0,0,0.0,4.0,0,3,2024-12-02,0,0,Low,29
CUST001850,45.0,Female,Chennai,Tamil Nadu,Freelancer,Savings,173372,58674.0,643.0,1,1,Active,697794,48,14537,27360,18,64538,3585,1,1,18,3,1,1,5,3,2,0.248,2.5,3,6,2024-11-06,0,0,Medium,55
CUST001851,30.0,Female,Dwarka,Delhi,Professional,Savings,847740,161247.0,681.0,0,2,None,0,0,0,101676,22,92294,4195,0,0,0,1,0,1,0,0,0,0.0,2.8,4,7,2024-12-22,0,0,Low,9
CUST001852,40.0,Female,Dwarka,Delhi,Salaried,Salary,38789,45124.0,509.0,2,1,Npa,995756,48,20744,30881,16,30505,1906,0,1,1,0,1,1,1,0,3,0.46,5.0,2,2,2024-12-21,0,0,High,10
CUST001853,34.0,Female,Salem,Tamil Nadu,Salaried,Current,169903,35649.0,456.0,5,2,Closed,542223,84,6455,18442,11,21992,1999,1,0,19,2,0,1,5,2,2,0.181,2.7,0,3,2024-11-20,0,1,High,41
CUST001854,46.0,Male,Nagpur,Maharashtra,Self-Employed,Nri,445862,94863.0,621.0,1,3,None,0,0,0,35156,22,24573,1116,1,1,19,9,0,1,0,0,0,0.0,3.5,2,4,2024-12-31,0,0,Low,0
CUST001855,43.0,Male,Mysore,Karnataka,Business Owner,Current,574073,120742.0,655.0,7,1,Active,668651,84,7960,59597,18,105808,5878,1,1,9,2,1,1,0,0,2,0.066,3.6,1,3,2024-11-28,0,0,Low,33
CUST001856,29.0,Female,Visakhapatnam,Andhra Pradesh,Salaried,Nri,211750,51110.0,556.0,3,2,Active,818637,24,34109,27941,18,21924,1218,1,0,1,2,1,1,3,4,1,0.667,3.5,1,3,2024-12-17,0,0,High,14
CUST001857,35.0,Male,Udaipur,Rajasthan,Freelancer,Savings,262262,67610.0,543.0,4,2,None,0,0,0,26841,25,98875,3955,1,0,13,9,0,1,0,0,0,0.0,3.5,0,1,2024-10-26,0,0,Medium,66
CUST001858,50.0,Male,Rohtak,Haryana,Professional,Savings,566128,81027.0,527.0,5,4,Active,1391074,12,115922,59334,17,93836,5519,1,1,1,9,0,1,3,4,3,1.431,5.0,0,2,2024-12-08,1,1,High,23
CUST001859,42.0,Male,Warangal,Telangana,Homemaker,Savings,14053,23442.0,565.0,11,3,None,0,0,0,11896,12,21805,1817,0,0,0,0,0,1,1,0,0,0.0,2.5,4,5,2024-10-15,1,0,Medium,77
CUST001860,21.0,Male,Noida,Delhi,Salaried,Salary,194117,58641.0,562.0,0,2,Npa,467684,120,3897,37516,14,69876,4991,1,1,7,2,1,0,2,1,1,0.066,2.8,7,8,2024-12-17,0,0,Medium,14
CUST001861,45.0,Male,Guntur,Andhra Pradesh,Self-Employed,Savings,862714,237980.0,656.0,1,1,None,0,0,0,189970,19,247226,13011,1,1,5,6,0,1,0,0,0,0.0,5.0,0,2,2024-10-02,0,0,Low,90
CUST001862,24.0,Male,Vadodara,Gujarat,Salaried,Savings,350070,52123.0,461.0,17,4,None,0,0,0,22739,22,63601,2890,1,1,10,2,1,1,3,2,0,0.0,3.8,0,2,2024-12-05,0,1,High,26
CUST001863,54.0,Male,Madurai,Tamil Nadu,Salaried,Nri,273799,80002.0,508.0,1,2,Active,1138757,240,4744,58605,27,109510,4055,0,1,0,2,1,1,11,11,1,0.059,2.7,1,1,2024-12-27,0,0,Medium,4
CUST001864,50.0,Male,Patna,Bihar,Salaried,Current,58190,49752.0,543.0,7,3,None,0,0,0,33964,16,64694,4043,0,1,17,8,1,1,3,3,0,0.0,3.3,0,2,2024-12-22,1,0,High,9
CUST001865,41.0,Female,Jalandhar,Punjab,Salaried,Savings,93439,65848.0,611.0,1,3,None,0,0,0,48488,13,20838,1602,0,1,5,8,1,1,0,0,0,0.0,4.1,1,1,2024-12-25,1,0,Low,6
CUST001866,39.0,Female,Nagpur,Maharashtra,Business Owner,Savings,155609,110952.0,624.0,0,3,Closed,2064614,24,86025,83520,12,123785,10315,0,1,13,2,0,1,2,1,1,0.775,2.7,0,1,2024-11-21,0,0,Medium,40
CUST001867,35.0,Male,Warangal,Telangana,Salaried,Salary,380201,75602.0,525.0,7,3,None,0,0,0,38377,14,40022,2858,1,1,15,4,1,1,2,1,0,0.0,2.8,6,8,2024-11-07,1,0,Medium,54
CUST001868,46.0,Male,Mumbai,Maharashtra,Salaried,Salary,236935,52934.0,437.0,0,2,None,0,0,0,44451,19,14371,756,0,1,15,2,1,1,3,4,0,0.0,1.1,6,9,2024-12-03,1,0,High,28
CUST001869,33.0,Male,Ludhiana,Punjab,Self-Employed,Current,188413,79502.0,629.0,3,1,None,0,0,0,37553,28,93993,3356,1,1,2,8,1,1,0,0,0,0.0,4.3,2,2,2024-12-13,0,0,Low,18
CUST001870,40.0,Female,Rajkot,Gujarat,Business Owner,Savings,170012,88685.0,634.0,4,1,None,0,0,0,54339,17,19167,1127,1,1,6,4,1,1,0,0,0,0.0,3.4,0,2,2024-12-27,1,0,Low,4
CUST001871,48.0,Female,Hubli,Karnataka,Professional,Savings,479133,65441.0,562.0,2,3,None,0,0,0,30675,19,20656,1087,0,1,17,6,0,1,3,2,0,0.0,3.0,0,0,2024-12-22,0,0,Medium,9
CUST001872,31.0,Female,Vijayawada,Andhra Pradesh,Self-Employed,Savings,149857,30617.0,496.0,0,2,None,0,0,0,15985,24,11457,477,1,1,18,6,1,1,3,4,0,0.0,2.6,3,4,2024-12-19,0,0,High,12
CUST001873,30.0,Female,Varanasi,Uttar Pradesh,Salaried,Salary,434522,63666.0,520.0,4,2,None,0,0,0,23494,19,88420,4653,1,1,3,9,0,1,7,3,0,0.0,3.6,0,3,2024-12-23,0,0,High,8
CUST001874,23.0,Male,Nagpur,Maharashtra,Self-Employed,Salary,124550,50138.0,581.0,8,2,None,0,0,0,22235,12,28571,2380,1,1,18,3,0,1,9,6,0,0.0,3.2,0,2,2024-12-24,0,0,High,7
CUST001875,25.0,Male,Visakhapatnam,Andhra Pradesh,Business Owner,Salary,1172513,288787.0,679.0,1,4,Active,3103294,120,25860,160264,19,377768,19882,1,1,6,6,0,1,0,0,3,0.09,4.8,0,2,2024-12-02,0,0,Low,29
CUST001876,18.0,Male,Guntur,Andhra Pradesh,Salaried,Savings,110524,45531.0,493.0,6,1,None,0,0,0,21848,23,9616,418,1,1,1,3,1,0,0,0,0,0.0,4.4,0,3,2024-12-17,1,0,Medium,14
CUST001877,46.0,Male,Agra,Uttar Pradesh,Salaried,Savings,153643,90549.0,698.0,2,1,Closed,1797657,84,21400,37328,11,79466,7224,1,1,17,3,0,0,0,0,1,0.236,3.7,1,3,2024-12-15,0,0,Low,16
CUST001878,59.0,Male,Howrah,West Bengal,Freelancer,Salary,243162,71122.0,475.0,8,1,None,0,0,0,40373,18,42259,2347,1,1,7,9,1,1,3,4,0,0.0,4.7,0,2,2024-11-10,0,1,High,51
CUST001879,55.0,Female,Pune,Maharashtra,Salaried,Current,26085,49845.0,517.0,13,2,Active,1008157,24,42006,19757,20,58106,2905,1,1,2,0,0,1,7,6,2,0.843,5.0,0,2,2024-12-21,0,1,High,10
CUST001880,18.0,Male,Coimbatore,Tamil Nadu,Salaried,Savings,293881,40961.0,481.0,2,1,Npa,960262,24,40010,16678,18,43019,2389,1,1,17,5,0,1,4,4,1,0.977,3.8,1,4,2024-11-10,1,1,High,51
CUST001881,46.0,Female,Kota,Rajasthan,Salaried,Salary,201888,52115.0,553.0,1,2,Active,1046089,36,29058,35714,19,47689,2509,1,0,0,7,0,1,3,4,1,0.558,5.0,1,1,2024-12-26,0,0,High,5
CUST001882,55.0,Male,Mysore,Karnataka,Freelancer,Savings,101096,70854.0,632.0,4,1,None,0,0,0,56199,17,77206,4541,0,0,10,2,1,1,5,7,0,0.0,3.3,0,0,2024-12-21,0,1,High,10
CUST001883,32.0,Male,Noida,Delhi,Self-Employed,Current,649028,162159.0,639.0,3,2,None,0,0,0,104770,22,240846,10947,1,0,10,5,1,1,0,0,0,0.0,2.9,3,5,2024-12-19,0,0,Low,12
CUST001884,39.0,Female,Jalandhar,Punjab,Homemaker,Current,85780,12204.0,528.0,2,2,Closed,72661,60,1211,8783,20,4818,240,1,1,18,8,0,1,7,5,1,0.099,2.7,5,6,2024-12-30,0,0,High,1
CUST001885,18.0,Male,Khammam,Telangana,Retired,Savings,231714,30171.0,431.0,3,4,Active,392178,48,8170,23245,10,33107,3310,1,1,17,2,0,1,4,4,1,0.271,3.8,0,0,2024-12-26,0,0,High,5
CUST001886,41.0,Male,Varanasi,Uttar Pradesh,Professional,Salary,36258,70668.0,609.0,1,3,Active,608698,84,7246,51167,22,44483,2021,0,1,19,5,0,1,0,0,2,0.103,3.4,0,0,2024-12-16,0,0,Low,15
CUST001887,25.0,Male,Surat,Gujarat,Salaried,Savings,371702,47591.0,457.0,11,4,None,0,0,0,40332,19,69814,3674,0,1,15,1,0,1,3,4,0,0.0,4.4,2,2,2024-11-29,0,0,High,32
CUST001888,40.0,Female,Kochi,Kerala,Salaried,Savings,318641,108861.0,545.0,0,3,Closed,524912,84,6248,69566,19,65948,3470,1,1,3,1,0,0,2,1,1,0.057,3.6,0,1,2024-12-24,0,0,Medium,7
CUST001889,19.0,Male,Hyderabad,Telangana,Retired,Nri,127950,22051.0,503.0,1,2,Active,246835,60,4113,6736,18,7887,438,1,0,0,5,0,1,0,0,2,0.187,3.7,0,2,2024-12-22,0,0,Medium,9
CUST001890,44.0,Female,Nashik,Maharashtra,Student,Salary,49166,8000.0,474.0,7,4,None,0,0,0,5000,15,9682,645,1,0,13,1,0,1,3,2,0,0.0,3.4,0,1,2024-11-20,0,0,High,41
CUST001891,50.0,Other,Rohini,Delhi,Retired,Savings,237376,32524.0,490.0,6,3,Closed,714747,84,8508,22075,14,11683,834,0,1,11,4,0,1,4,4,2,0.262,3.9,1,4,2024-12-23,0,0,High,8
CUST001892,28.0,Female,Bangalore,Karnataka,Homemaker,Current,83179,23279.0,569.0,3,1,None,0,0,0,8920,12,26657,2221,0,1,16,5,0,1,10,12,0,0.0,3.8,2,5,2024-12-02,0,1,High,29
